order_id,date,month,product_line,channel,units,revenue,returned
106533,2025-11-12,2025-11,Electronics,Mobile App,2,154.65,False
106534,2025-11-29,2025-11,Beauty,Website,3,24.0,False
106535,2025-11-21,2025-11,Apparel,Website,2,78.66,False
106536,2025-11-18,2025-11,Apparel,Website,1,66.61,False
106537,2025-11-08,2025-11,Home & Garden,Website,1,69.73,False
106538,2025-11-03,2025-11,Home & Garden,Website,3,157.14,False
106539,2025-11-25,2025-11,Electronics,Mobile App,3,325.6,False
106540,2025-11-26,2025-11,Electronics,Website,1,309.99,False
106541,2025-11-09,2025-11,Beauty,Website,3,116.3,False
106542,2025-11-22,2025-11,Apparel,Website,1,29.19,False
106543,2025-11-03,2025-11,Home & Garden,Website,2,117.97,False
106544,2025-11-23,2025-11,Sports & Outdoors,Website,3,223.48,False
106545,2025-11-19,2025-11,Home & Garden,Website,2,120.04,False
106546,2025-11-22,2025-11,Apparel,Website,2,45.08,False
106547,2025-11-23,2025-11,Sports & Outdoors,Website,2,213.24,False
106548,2025-11-20,2025-11,Beauty,Mobile App,3,105.2,False
106549,2025-11-09,2025-11,Home & Garden,Website,1,53.2,False
106550,2025-11-10,2025-11,Electronics,Website,2,79.13,True
106551,2025-11-14,2025-11,Apparel,Mobile App,3,116.23,False
106552,2025-11-26,2025-11,Electronics,Mobile App,1,187.4,False
106553,2025-11-21,2025-11,Home & Garden,Website,3,134.59,False
106554,2025-11-08,2025-11,Home & Garden,Website,1,46.58,False
106555,2025-11-04,2025-11,Beauty,Marketplace,2,84.07,False
106556,2025-11-28,2025-11,Apparel,Mobile App,3,95.8,False
106557,2025-11-28,2025-11,Beauty,Mobile App,3,84.45,False
106558,2025-11-20,2025-11,Apparel,Website,1,32.59,False
106559,2025-11-22,2025-11,Electronics,Marketplace,3,209.76,False
106560,2025-11-11,2025-11,Electronics,Mobile App,1,172.84,False
106561,2025-11-02,2025-11,Apparel,Website,3,208.33,False
106562,2025-11-01,2025-11,Beauty,Mobile App,3,114.17,False
106563,2025-11-28,2025-11,Home & Garden,Mobile App,2,21.87,False
106564,2025-11-18,2025-11,Electronics,Website,2,499.15,False
106565,2025-11-26,2025-11,Electronics,Mobile App,1,217.05,False
106566,2025-11-20,2025-11,Home & Garden,Website,2,166.43,False
106567,2025-11-19,2025-11,Apparel,Website,2,64.34,False
106568,2025-11-12,2025-11,Apparel,Website,3,140.84,True
106569,2025-11-07,2025-11,Electronics,Mobile App,1,183.69,False
106570,2025-11-17,2025-11,Home & Garden,Mobile App,3,84.27,False
106571,2025-11-09,2025-11,Beauty,Mobile App,1,58.87,False
106572,2025-11-01,2025-11,Apparel,Website,2,164.42,True
106573,2025-11-13,2025-11,Beauty,Website,2,108.78,True
106574,2025-11-19,2025-11,Apparel,Website,3,169.11,False
106575,2025-11-19,2025-11,Electronics,Website,2,234.45,False
106576,2025-11-23,2025-11,Home & Garden,Website,3,53.62,False
106577,2025-11-26,2025-11,Electronics,Mobile App,1,246.99,False
106578,2025-11-11,2025-11,Beauty,Marketplace,3,147.79,True
106579,2025-11-08,2025-11,Beauty,Mobile App,2,21.71,False
106580,2025-11-26,2025-11,Apparel,Website,3,137.74,False
106581,2025-11-18,2025-11,Apparel,Mobile App,2,55.77,False
106582,2025-11-25,2025-11,Beauty,Website,1,32.44,False
106583,2025-11-11,2025-11,Electronics,Website,2,522.78,False
106584,2025-11-03,2025-11,Home & Garden,Website,3,116.54,False
106585,2025-11-01,2025-11,Electronics,Mobile App,3,243.86,True
106586,2025-11-23,2025-11,Apparel,Mobile App,3,108.6,True
106587,2025-11-07,2025-11,Home & Garden,Marketplace,1,51.12,False
106588,2025-11-06,2025-11,Sports & Outdoors,Website,3,200.84,False
106589,2025-11-05,2025-11,Beauty,Website,1,31.3,False
106590,2025-11-16,2025-11,Sports & Outdoors,Marketplace,1,36.27,False
106591,2025-11-18,2025-11,Electronics,Marketplace,1,152.7,False
106592,2025-11-09,2025-11,Home & Garden,Mobile App,2,82.91,False
106593,2025-11-14,2025-11,Apparel,Website,3,172.33,False
106594,2025-11-27,2025-11,Electronics,Website,1,161.03,False
106595,2025-11-05,2025-11,Home & Garden,Website,3,255.92,False
106596,2025-11-11,2025-11,Home & Garden,Website,1,129.26,False
106597,2025-11-03,2025-11,Apparel,Website,2,119.49,False
106598,2025-11-14,2025-11,Electronics,Website,3,530.52,False
106599,2025-11-21,2025-11,Apparel,Mobile App,3,135.46,False
106600,2025-11-22,2025-11,Electronics,Website,2,280.78,False
106601,2025-11-11,2025-11,Electronics,Mobile App,3,649.83,False
106602,2025-11-20,2025-11,Apparel,Website,2,63.13,False
106603,2025-11-03,2025-11,Apparel,Mobile App,3,226.52,False
106604,2025-11-25,2025-11,Electronics,Website,1,67.79,False
106605,2025-11-08,2025-11,Electronics,Website,2,460.15,False
106606,2025-11-01,2025-11,Home & Garden,Website,1,85.86,False
106607,2025-11-25,2025-11,Apparel,Marketplace,1,65.71,False
106608,2025-11-24,2025-11,Home & Garden,Website,3,242.14,False
106609,2025-11-20,2025-11,Apparel,Mobile App,1,43.45,False
106610,2025-11-13,2025-11,Sports & Outdoors,Website,1,90.65,False
106611,2025-11-14,2025-11,Apparel,Website,1,67.74,False
106612,2025-11-14,2025-11,Sports & Outdoors,Mobile App,2,193.52,False
106613,2025-11-02,2025-11,Electronics,Mobile App,2,201.66,False
106614,2025-11-15,2025-11,Apparel,Marketplace,2,150.82,True
106615,2025-11-19,2025-11,Beauty,Website,2,20.45,False
106616,2025-11-18,2025-11,Home & Garden,Mobile App,1,93.05,False
106617,2025-11-17,2025-11,Apparel,Mobile App,3,164.4,False
106618,2025-11-11,2025-11,Sports & Outdoors,Mobile App,3,322.88,False
106619,2025-11-05,2025-11,Sports & Outdoors,Website,3,306.3,False
106620,2025-11-23,2025-11,Home & Garden,Marketplace,1,64.01,False
106621,2025-11-13,2025-11,Electronics,Website,2,492.8,False
106622,2025-11-22,2025-11,Sports & Outdoors,Website,2,256.77,False
106623,2025-11-20,2025-11,Apparel,Website,2,112.56,False
106624,2025-11-15,2025-11,Apparel,Website,3,216.08,False
106625,2025-11-26,2025-11,Apparel,Website,3,150.41,False
106626,2025-11-17,2025-11,Apparel,Mobile App,1,55.34,False
106627,2025-11-18,2025-11,Apparel,Website,3,186.9,False
106628,2025-11-04,2025-11,Sports & Outdoors,Mobile App,2,191.41,True
106629,2025-11-20,2025-11,Electronics,Website,2,147.98,False
106630,2025-11-05,2025-11,Beauty,Mobile App,1,21.17,False
106631,2025-11-05,2025-11,Electronics,Website,3,447.5,False
106632,2025-11-23,2025-11,Apparel,Mobile App,1,8.0,False
106633,2025-11-30,2025-11,Beauty,Marketplace,1,45.14,False
106634,2025-11-02,2025-11,Home & Garden,Marketplace,1,118.68,False
106635,2025-11-20,2025-11,Beauty,Website,3,70.94,False
106636,2025-11-24,2025-11,Sports & Outdoors,Website,3,252.94,False
106637,2025-11-23,2025-11,Electronics,Website,1,160.75,False
106638,2025-11-19,2025-11,Sports & Outdoors,Mobile App,1,132.18,False
106639,2025-11-04,2025-11,Electronics,Mobile App,2,148.43,False
106640,2025-11-09,2025-11,Sports & Outdoors,Website,3,141.74,False
106641,2025-11-01,2025-11,Apparel,Mobile App,1,41.81,False
106642,2025-11-05,2025-11,Home & Garden,Website,2,188.7,False
106643,2025-11-27,2025-11,Apparel,Mobile App,3,147.19,False
106644,2025-11-12,2025-11,Sports & Outdoors,Website,3,227.02,False
106645,2025-11-25,2025-11,Apparel,Website,2,118.25,False
106646,2025-11-14,2025-11,Sports & Outdoors,Website,2,216.94,False
106647,2025-11-12,2025-11,Sports & Outdoors,Website,2,234.65,False
106648,2025-11-25,2025-11,Home & Garden,Website,2,143.81,True
106649,2025-11-19,2025-11,Apparel,Website,3,84.1,False
106650,2025-11-05,2025-11,Sports & Outdoors,Mobile App,1,68.72,False
106651,2025-11-13,2025-11,Electronics,Website,2,407.74,False
106652,2025-11-01,2025-11,Beauty,Website,3,108.42,False
106653,2025-11-07,2025-11,Apparel,Mobile App,2,97.66,False
106654,2025-11-21,2025-11,Apparel,Mobile App,3,111.82,False
106655,2025-11-16,2025-11,Home & Garden,Website,1,88.44,False
106656,2025-11-24,2025-11,Home & Garden,Website,3,216.13,False
106657,2025-11-11,2025-11,Electronics,Marketplace,2,383.42,False
106658,2025-11-18,2025-11,Beauty,Mobile App,1,42.02,False
106659,2025-11-04,2025-11,Home & Garden,Website,1,63.67,False
106660,2025-11-21,2025-11,Apparel,Mobile App,3,163.81,False
106661,2025-11-04,2025-11,Home & Garden,Mobile App,3,189.77,False
106662,2025-11-14,2025-11,Home & Garden,Website,2,224.38,False
106663,2025-11-02,2025-11,Electronics,Website,1,193.4,False
106664,2025-11-23,2025-11,Electronics,Website,1,131.96,False
106665,2025-11-22,2025-11,Apparel,Website,1,38.35,False
106666,2025-11-21,2025-11,Home & Garden,Mobile App,2,175.58,False
106667,2025-11-24,2025-11,Electronics,Mobile App,2,356.13,False
106668,2025-11-05,2025-11,Apparel,Website,1,32.45,False
106669,2025-11-24,2025-11,Electronics,Marketplace,3,599.15,False
106670,2025-11-05,2025-11,Apparel,Website,1,67.15,False
106671,2025-11-18,2025-11,Electronics,Website,3,513.93,False
106672,2025-11-04,2025-11,Home & Garden,Website,2,226.84,False
106673,2025-11-11,2025-11,Electronics,Mobile App,3,337.51,False
106674,2025-11-12,2025-11,Beauty,Website,3,81.33,False
106675,2025-11-15,2025-11,Electronics,Mobile App,2,274.44,False
106676,2025-11-17,2025-11,Electronics,Website,2,658.4,False
106677,2025-11-18,2025-11,Home & Garden,Marketplace,1,73.56,False
106678,2025-11-17,2025-11,Apparel,Mobile App,2,159.79,False
106679,2025-11-25,2025-11,Sports & Outdoors,Website,2,223.26,False
106680,2025-11-04,2025-11,Beauty,Website,1,36.7,False
106681,2025-11-09,2025-11,Apparel,Marketplace,2,116.74,False
106682,2025-11-04,2025-11,Apparel,Mobile App,3,143.79,False
106683,2025-11-12,2025-11,Electronics,Mobile App,3,248.04,True
106684,2025-11-25,2025-11,Electronics,Mobile App,3,640.0,False
106685,2025-11-27,2025-11,Apparel,Mobile App,1,26.24,False
106686,2025-11-20,2025-11,Home & Garden,Website,3,96.97,False
106687,2025-11-14,2025-11,Electronics,Website,2,528.53,False
106688,2025-11-03,2025-11,Apparel,Website,2,110.17,False
106689,2025-11-20,2025-11,Beauty,Website,2,51.5,False
106690,2025-11-20,2025-11,Electronics,Website,1,141.44,False
106691,2025-11-13,2025-11,Home & Garden,Website,1,67.55,False
106692,2025-11-01,2025-11,Electronics,Mobile App,2,379.36,False
106693,2025-11-01,2025-11,Sports & Outdoors,Website,2,238.11,False
106694,2025-11-09,2025-11,Sports & Outdoors,Mobile App,3,107.65,False
106695,2025-11-19,2025-11,Home & Garden,Website,1,47.61,False
106696,2025-11-27,2025-11,Apparel,Website,3,146.41,False
106697,2025-11-24,2025-11,Electronics,Website,3,208.52,False
106698,2025-11-13,2025-11,Electronics,Marketplace,2,411.48,True
106699,2025-11-16,2025-11,Apparel,Website,2,110.71,False
106700,2025-11-16,2025-11,Apparel,Website,3,55.56,False
106701,2025-11-29,2025-11,Beauty,Mobile App,2,70.76,False
106702,2025-11-06,2025-11,Apparel,Website,1,45.58,False
106703,2025-11-02,2025-11,Beauty,Website,1,52.11,False
106704,2025-11-27,2025-11,Apparel,Website,2,109.63,False
106705,2025-11-05,2025-11,Beauty,Mobile App,3,44.21,False
106706,2025-11-25,2025-11,Sports & Outdoors,Website,1,41.74,False
106707,2025-11-20,2025-11,Beauty,Mobile App,1,46.6,True
106708,2025-11-27,2025-11,Apparel,Website,2,57.98,False
106709,2025-11-08,2025-11,Beauty,Mobile App,3,46.77,False
106710,2025-11-14,2025-11,Home & Garden,Website,3,198.23,False
106711,2025-11-18,2025-11,Apparel,Mobile App,3,68.23,False
106712,2025-11-06,2025-11,Sports & Outdoors,Mobile App,2,161.53,False
106713,2025-11-21,2025-11,Apparel,Website,2,55.51,False
106714,2025-11-26,2025-11,Apparel,Mobile App,2,55.68,False
106715,2025-11-07,2025-11,Sports & Outdoors,Website,3,257.23,False
106716,2025-11-10,2025-11,Apparel,Mobile App,3,220.13,False
106717,2025-11-03,2025-11,Sports & Outdoors,Marketplace,2,198.88,False
106718,2025-11-20,2025-11,Electronics,Website,2,132.69,False
106719,2025-11-07,2025-11,Beauty,Website,3,104.8,False
106720,2025-11-28,2025-11,Sports & Outdoors,Website,1,110.19,False
106721,2025-11-04,2025-11,Home & Garden,Mobile App,2,242.31,False
106722,2025-11-10,2025-11,Sports & Outdoors,Mobile App,3,271.49,False
106723,2025-11-20,2025-11,Apparel,Marketplace,2,97.74,False
106724,2025-11-16,2025-11,Home & Garden,Mobile App,2,164.28,False
106725,2025-11-23,2025-11,Apparel,Website,2,87.53,False
106726,2025-11-23,2025-11,Home & Garden,Mobile App,3,340.62,False
106727,2025-11-16,2025-11,Beauty,Website,3,144.93,True
106728,2025-11-17,2025-11,Electronics,Website,3,826.06,True
106729,2025-11-09,2025-11,Beauty,Website,2,52.51,False
106730,2025-11-02,2025-11,Apparel,Mobile App,1,35.39,False
106731,2025-11-03,2025-11,Sports & Outdoors,Website,1,107.42,False
106732,2025-11-19,2025-11,Apparel,Website,2,120.72,False
106733,2025-11-10,2025-11,Apparel,Website,1,63.27,False
106734,2025-11-27,2025-11,Sports & Outdoors,Mobile App,1,86.83,False
106735,2025-11-28,2025-11,Beauty,Mobile App,2,58.32,False
106736,2025-11-13,2025-11,Home & Garden,Website,2,88.3,False
106737,2025-11-26,2025-11,Apparel,Marketplace,2,126.54,False
106738,2025-11-24,2025-11,Apparel,Website,1,33.03,False
106739,2025-11-19,2025-11,Apparel,Marketplace,1,53.02,False
106740,2025-11-17,2025-11,Home & Garden,Website,2,195.36,False
106741,2025-11-21,2025-11,Apparel,Marketplace,1,40.61,False
106742,2025-11-17,2025-11,Beauty,Website,1,22.15,False
106743,2025-11-14,2025-11,Electronics,Website,1,253.63,True
106744,2025-11-26,2025-11,Home & Garden,Website,3,286.62,False
106745,2025-11-24,2025-11,Electronics,Website,3,360.26,False
106746,2025-11-15,2025-11,Electronics,Mobile App,1,125.33,True
106747,2025-11-06,2025-11,Home & Garden,Website,1,58.66,False
106748,2025-11-14,2025-11,Electronics,Marketplace,2,463.51,False
106749,2025-11-29,2025-11,Apparel,Website,2,58.14,False
106750,2025-11-24,2025-11,Home & Garden,Mobile App,3,175.34,False
106751,2025-11-02,2025-11,Sports & Outdoors,Website,1,77.34,False
106752,2025-11-27,2025-11,Apparel,Mobile App,1,35.15,False
106753,2025-11-23,2025-11,Home & Garden,Website,2,132.52,False
106754,2025-11-07,2025-11,Electronics,Mobile App,3,498.85,False
106755,2025-11-03,2025-11,Home & Garden,Website,3,215.52,False
106756,2025-11-08,2025-11,Electronics,Website,2,73.85,False
106757,2025-11-11,2025-11,Apparel,Mobile App,2,116.91,False
106758,2025-11-03,2025-11,Electronics,Website,1,261.68,False
106759,2025-11-29,2025-11,Sports & Outdoors,Website,2,136.67,False
106760,2025-11-01,2025-11,Home & Garden,Marketplace,2,174.81,False
106761,2025-11-21,2025-11,Sports & Outdoors,Website,1,85.98,False
106762,2025-11-29,2025-11,Apparel,Mobile App,3,140.57,False
106763,2025-11-04,2025-11,Home & Garden,Website,2,209.63,False
106764,2025-11-15,2025-11,Apparel,Website,3,212.14,False
106765,2025-12-10,2025-12,Apparel,Mobile App,2,107.8,False
106766,2025-12-15,2025-12,Home & Garden,Mobile App,3,233.84,True
106767,2025-12-02,2025-12,Sports & Outdoors,Mobile App,2,106.82,False
106768,2025-12-21,2025-12,Apparel,Website,3,164.86,False
106769,2025-12-03,2025-12,Home & Garden,Mobile App,2,177.13,False
106770,2025-12-05,2025-12,Sports & Outdoors,Marketplace,3,256.95,False
106771,2025-12-18,2025-12,Apparel,Mobile App,3,95.78,False
106772,2025-12-30,2025-12,Electronics,Website,1,125.93,False
106773,2025-12-21,2025-12,Home & Garden,Website,2,174.27,False
106774,2025-12-09,2025-12,Apparel,Mobile App,3,115.24,False
106775,2025-12-02,2025-12,Home & Garden,Mobile App,3,172.92,False
106776,2025-12-10,2025-12,Electronics,Marketplace,1,170.41,False
106777,2025-12-13,2025-12,Electronics,Website,1,81.47,False
106778,2025-12-02,2025-12,Apparel,Website,2,134.19,True
106779,2025-12-04,2025-12,Home & Garden,Website,3,120.44,False
106780,2025-12-27,2025-12,Home & Garden,Website,1,69.31,False
106781,2025-12-01,2025-12,Apparel,Marketplace,3,197.47,False
106782,2025-12-10,2025-12,Home & Garden,Mobile App,2,181.97,False
106783,2025-12-12,2025-12,Sports & Outdoors,Website,1,70.21,True
106784,2025-12-30,2025-12,Home & Garden,Mobile App,2,77.73,False
106785,2025-12-27,2025-12,Electronics,Mobile App,2,373.2,False
106786,2025-12-19,2025-12,Electronics,Website,2,183.24,False
106787,2025-12-25,2025-12,Apparel,Website,3,167.07,False
106788,2025-12-15,2025-12,Sports & Outdoors,Website,3,425.05,False
106789,2025-12-14,2025-12,Home & Garden,Website,3,184.67,False
106790,2025-12-09,2025-12,Sports & Outdoors,Website,1,66.06,False
106791,2025-12-03,2025-12,Sports & Outdoors,Website,1,8.0,False
106792,2025-12-02,2025-12,Apparel,Website,1,48.65,False
106793,2025-12-05,2025-12,Home & Garden,Marketplace,1,32.63,False
106794,2025-12-06,2025-12,Apparel,Website,1,21.79,False
106795,2025-12-22,2025-12,Apparel,Mobile App,1,42.52,False
106796,2025-12-02,2025-12,Electronics,Mobile App,2,325.53,False
106797,2025-12-25,2025-12,Home & Garden,Website,2,103.56,False
106798,2025-12-29,2025-12,Electronics,Website,1,289.01,False
106799,2025-12-17,2025-12,Home & Garden,Mobile App,2,128.16,False
106800,2025-12-21,2025-12,Apparel,Mobile App,3,266.89,False
106801,2025-12-12,2025-12,Apparel,Marketplace,3,235.65,False
106802,2025-12-16,2025-12,Home & Garden,Website,2,130.13,False
106803,2025-12-13,2025-12,Electronics,Marketplace,2,129.19,False
106804,2025-12-16,2025-12,Apparel,Mobile App,1,29.76,False
106805,2025-12-17,2025-12,Apparel,Mobile App,1,67.74,False
106806,2025-12-04,2025-12,Sports & Outdoors,Marketplace,1,94.04,False
106807,2025-12-30,2025-12,Sports & Outdoors,Website,3,268.83,False
106808,2025-12-23,2025-12,Home & Garden,Mobile App,1,51.73,False
106809,2025-12-11,2025-12,Sports & Outdoors,Website,2,98.13,False
106810,2025-12-04,2025-12,Home & Garden,Website,1,63.6,False
106811,2025-12-14,2025-12,Beauty,Website,1,35.72,False
106812,2025-12-08,2025-12,Electronics,Website,2,487.03,True
106813,2025-12-06,2025-12,Electronics,Website,2,243.68,False
106814,2025-12-21,2025-12,Sports & Outdoors,Website,1,154.66,False
106815,2025-12-15,2025-12,Electronics,Marketplace,2,395.88,False
106816,2025-12-09,2025-12,Home & Garden,Mobile App,1,40.19,False
106817,2025-12-24,2025-12,Electronics,Website,3,464.97,False
106818,2025-12-22,2025-12,Home & Garden,Website,1,53.89,False
106819,2025-12-11,2025-12,Beauty,Mobile App,2,118.64,False
106820,2025-12-11,2025-12,Electronics,Website,2,198.97,False
106821,2025-12-27,2025-12,Apparel,Website,1,48.6,False
106822,2025-12-26,2025-12,Beauty,Mobile App,1,32.44,False
106823,2025-12-08,2025-12,Beauty,Website,2,35.9,False
106824,2025-12-12,2025-12,Apparel,Marketplace,3,102.96,False
106825,2025-12-22,2025-12,Sports & Outdoors,Website,3,201.97,False
106826,2025-12-03,2025-12,Electronics,Mobile App,2,392.61,False
106827,2025-12-14,2025-12,Home & Garden,Mobile App,1,79.72,False
106828,2025-12-22,2025-12,Home & Garden,Mobile App,2,51.0,True
106829,2025-12-10,2025-12,Apparel,Marketplace,2,64.58,False
106830,2025-12-13,2025-12,Apparel,Website,3,103.8,False
106831,2025-12-06,2025-12,Electronics,Mobile App,3,147.57,False
106832,2025-12-08,2025-12,Sports & Outdoors,Website,1,97.63,False
106833,2025-12-23,2025-12,Apparel,Website,2,81.3,False
106834,2025-12-09,2025-12,Electronics,Website,1,127.63,False
106835,2025-12-13,2025-12,Home & Garden,Website,2,262.12,False
106836,2025-12-26,2025-12,Beauty,Mobile App,1,28.36,False
106837,2025-12-07,2025-12,Electronics,Website,3,313.8,False
106838,2025-12-30,2025-12,Home & Garden,Website,1,71.25,False
106839,2025-12-17,2025-12,Beauty,Website,1,52.21,False
106840,2025-12-27,2025-12,Apparel,Website,3,168.26,False
106841,2025-12-10,2025-12,Electronics,Marketplace,2,181.12,False
106842,2025-12-13,2025-12,Beauty,Website,3,65.98,False
106843,2025-12-15,2025-12,Home & Garden,Website,3,307.71,False
106844,2025-12-23,2025-12,Beauty,Mobile App,1,28.78,False
106845,2025-12-05,2025-12,Sports & Outdoors,Website,1,84.53,False
106846,2025-12-30,2025-12,Apparel,Website,1,64.35,False
106847,2025-12-30,2025-12,Apparel,Website,1,52.05,True
106848,2025-12-10,2025-12,Beauty,Website,1,42.27,True
106849,2025-12-17,2025-12,Home & Garden,Mobile App,3,283.6,False
106850,2025-12-24,2025-12,Beauty,Mobile App,1,42.51,False
106851,2025-12-27,2025-12,Sports & Outdoors,Mobile App,1,77.05,False
106852,2025-12-10,2025-12,Sports & Outdoors,Website,2,178.6,False
106853,2025-12-15,2025-12,Beauty,Marketplace,3,109.42,False
106854,2025-12-18,2025-12,Electronics,Mobile App,1,159.03,False
106855,2025-12-25,2025-12,Beauty,Website,2,71.91,False
106856,2025-12-27,2025-12,Beauty,Website,2,50.02,False
106857,2025-12-13,2025-12,Sports & Outdoors,Mobile App,1,95.74,False
106858,2025-12-10,2025-12,Electronics,Website,2,346.37,False
106859,2025-12-26,2025-12,Beauty,Mobile App,1,30.12,False
106860,2025-12-24,2025-12,Home & Garden,Website,2,120.11,False
106861,2025-12-27,2025-12,Apparel,Website,1,19.14,False
106862,2025-12-10,2025-12,Apparel,Mobile App,1,42.87,False
106863,2025-12-02,2025-12,Sports & Outdoors,Mobile App,3,260.95,False
106864,2025-12-22,2025-12,Sports & Outdoors,Website,3,194.35,True
106865,2025-12-27,2025-12,Home & Garden,Website,1,44.52,False
106866,2025-12-24,2025-12,Sports & Outdoors,Website,3,223.64,False
106867,2025-12-18,2025-12,Sports & Outdoors,Website,2,211.6,False
106868,2025-12-06,2025-12,Electronics,Website,2,324.47,False
106869,2025-12-06,2025-12,Apparel,Mobile App,3,148.72,False
106870,2025-12-23,2025-12,Apparel,Website,1,54.56,False
106871,2025-12-31,2025-12,Electronics,Mobile App,1,172.16,False
106872,2025-12-03,2025-12,Apparel,Website,2,39.96,False
106873,2025-12-28,2025-12,Sports & Outdoors,Website,1,96.97,False
106874,2025-12-06,2025-12,Beauty,Website,2,79.5,False
106875,2025-12-08,2025-12,Sports & Outdoors,Mobile App,1,85.8,False
106876,2025-12-31,2025-12,Sports & Outdoors,Website,3,309.13,False
106877,2025-12-14,2025-12,Sports & Outdoors,Marketplace,1,111.51,False
106878,2025-12-01,2025-12,Home & Garden,Website,3,228.03,False
106879,2025-12-10,2025-12,Electronics,Website,3,452.0,False
106880,2025-12-03,2025-12,Beauty,Mobile App,3,123.15,False
106881,2025-12-01,2025-12,Apparel,Website,2,104.78,False
106882,2025-12-30,2025-12,Electronics,Marketplace,1,128.94,False
106883,2025-12-12,2025-12,Apparel,Website,3,167.93,False
106884,2025-12-15,2025-12,Apparel,Website,2,112.18,False
106885,2025-12-23,2025-12,Electronics,Mobile App,1,162.01,False
106886,2025-12-08,2025-12,Electronics,Mobile App,1,153.54,False
106887,2025-12-17,2025-12,Beauty,Website,1,35.19,False
106888,2025-12-30,2025-12,Electronics,Website,1,154.59,False
106889,2025-12-10,2025-12,Beauty,Website,2,30.66,False
106890,2025-12-17,2025-12,Apparel,Website,1,61.67,False
106891,2025-12-31,2025-12,Apparel,Website,1,36.68,False
106892,2025-12-17,2025-12,Apparel,Website,1,55.08,False
106893,2025-12-22,2025-12,Apparel,Website,3,95.93,False
106894,2025-12-08,2025-12,Electronics,Website,2,276.52,False
106895,2025-12-05,2025-12,Electronics,Website,1,258.64,False
106896,2025-12-21,2025-12,Electronics,Website,3,658.35,False
106897,2025-12-20,2025-12,Beauty,Website,3,134.2,False
106898,2025-12-29,2025-12,Sports & Outdoors,Mobile App,1,110.28,False
106899,2025-12-14,2025-12,Beauty,Marketplace,1,43.76,False
106900,2025-12-04,2025-12,Sports & Outdoors,Website,2,206.04,False
106901,2025-12-25,2025-12,Apparel,Website,1,49.65,False
106902,2025-12-09,2025-12,Apparel,Mobile App,3,148.74,False
106903,2025-12-18,2025-12,Sports & Outdoors,Website,2,185.79,False
106904,2025-12-23,2025-12,Apparel,Mobile App,2,121.34,False
106905,2025-12-11,2025-12,Home & Garden,Website,2,168.45,False
106906,2025-12-27,2025-12,Apparel,Mobile App,2,85.21,False
106907,2025-12-19,2025-12,Electronics,Mobile App,1,153.91,False
106908,2025-12-22,2025-12,Apparel,Mobile App,1,22.11,False
106909,2025-12-27,2025-12,Apparel,Website,1,72.03,False
106910,2025-12-19,2025-12,Sports & Outdoors,Website,3,72.12,False
106911,2025-12-24,2025-12,Electronics,Mobile App,1,79.32,True
106912,2025-12-24,2025-12,Home & Garden,Mobile App,2,102.88,False
106913,2025-12-18,2025-12,Beauty,Website,2,60.1,False
106914,2025-12-02,2025-12,Home & Garden,Website,3,172.99,False
106915,2025-12-24,2025-12,Electronics,Mobile App,1,185.81,False
106916,2025-12-03,2025-12,Apparel,Website,1,52.22,False
106917,2025-12-26,2025-12,Electronics,Mobile App,2,173.17,False
106918,2025-12-29,2025-12,Home & Garden,Website,2,175.35,False
106919,2025-12-01,2025-12,Home & Garden,Mobile App,2,114.49,False
106920,2025-12-10,2025-12,Beauty,Website,2,75.37,False
106921,2025-12-15,2025-12,Electronics,Marketplace,1,193.4,False
106922,2025-12-14,2025-12,Apparel,Website,1,46.85,False
106923,2025-12-04,2025-12,Home & Garden,Website,1,77.1,False
106924,2025-12-04,2025-12,Beauty,Mobile App,3,97.33,False
106925,2025-12-16,2025-12,Beauty,Marketplace,2,29.78,False
106926,2025-12-11,2025-12,Electronics,Website,3,325.56,False
106927,2025-12-17,2025-12,Sports & Outdoors,Website,3,297.69,False
106928,2025-12-10,2025-12,Apparel,Mobile App,2,75.86,False
106929,2025-12-22,2025-12,Beauty,Website,3,67.09,False
106930,2025-12-24,2025-12,Apparel,Website,3,89.29,True
106931,2025-12-23,2025-12,Sports & Outdoors,Mobile App,3,365.2,False
106932,2025-12-27,2025-12,Electronics,Website,2,321.25,False
106933,2025-12-27,2025-12,Electronics,Mobile App,1,214.89,False
106934,2025-12-07,2025-12,Apparel,Website,3,138.02,False
106935,2025-12-08,2025-12,Beauty,Website,1,43.36,False
106936,2025-12-29,2025-12,Apparel,Website,1,47.83,False
106937,2025-12-21,2025-12,Home & Garden,Mobile App,3,175.88,True
106938,2025-12-16,2025-12,Apparel,Mobile App,3,122.55,False
106939,2025-12-10,2025-12,Beauty,Mobile App,3,128.48,False
106940,2025-12-20,2025-12,Apparel,Website,2,139.15,False
106941,2025-12-22,2025-12,Sports & Outdoors,Website,3,123.02,False
106942,2025-12-21,2025-12,Apparel,Marketplace,1,56.16,False
106943,2025-12-08,2025-12,Apparel,Mobile App,2,115.38,False
106944,2025-12-05,2025-12,Sports & Outdoors,Mobile App,1,77.23,False
106945,2025-12-23,2025-12,Apparel,Website,2,108.45,False
106946,2025-12-31,2025-12,Beauty,Mobile App,3,83.33,False
106947,2025-12-05,2025-12,Beauty,Website,3,111.23,False
106948,2025-12-13,2025-12,Apparel,Mobile App,3,103.22,False
106949,2025-12-22,2025-12,Beauty,Mobile App,1,49.03,False
106950,2025-12-26,2025-12,Electronics,Website,2,116.43,False
